temperature,pressure,vibration,rpm,oil_level,fuel_flow,altitude,speed,failure_risk,remaining_useful_life,timestamp,aircraft_id,component_id
77.44330466138372,15.591352774521983,0.18129419911476502,3414.247863375742,60.197977611292316,44.5409949189241,39329.8889463428,534.1660580762688,0.0,195.6555028147702,1998-08-20 11:57:25.642524,AC001,HYD001
69.64845962511068,12.85127990483342,0.12780484549468488,2744.786485880504,83.88079010072737,48.953581311033865,22986.730032334635,486.71751062491614,0.0,186.09323751583892,1998-11-13 05:57:25.642524,AC003,ENG001
76.79146462250458,18.177004352431727,0.21563917365000218,2742.3123298751498,85.61104879789507,47.619446893414356,30982.445927550438,514.561344486583,0.0,101.65870538856765,1998-03-31 02:57:25.642524,AC001,ENG002
125.82715825154457,12.760644929102954,-0.005636738628547216,2895.022527832426,65.78604772542683,37.40826966684386,30676.219971224207,524.3296625146128,1.0,1.1503834611537158,1999-04-24 14:57:25.642524,AC003,HYD001
121.05110297729819,10.00009374345222,0.512731059768729,2998.992061947571,55.65332487452553,44.02322243751581,28749.412576780465,423.8739469914479,1.0,49.149716572190734,1998-12-25 15:57:25.642524,AC003,ENG002
149.39472367734467,12.332094013245866,0.4860955412378855,3026.2828684452566,44.50256779174584,46.677153465398504,27993.26287907861,520.5037667429926,1.0,30.693564521507167,1999-02-09 18:57:25.642524,AC001,ENG002
130.12450693582653,13.361940036247669,0.3868565117262175,2707.4302677399037,47.526675753771414,49.756058459793366,40915.73708231354,487.39155361966385,1.0,1.717239079693229,1999-04-23 04:57:25.642524,AC003,HYD001
72.9734884048507,12.223334118324802,0.12262833979805994,3306.995431017984,83.60716352680714,53.42872505350025,42265.15442016452,529.3874665176247,0.0,115.10623405597848,1998-06-08 13:57:25.642524,AC002,ENG002
83.37626794312018,14.045167348874172,0.04578510471111333,2918.1739044251885,59.92421841971253,51.1397402669634,39714.366989970404,472.4482070936083,0.0,127.13159813883676,1998-09-16 04:57:25.642524,AC002,ENG001
154.68923463800385,13.613716336669459,0.5038718809659821,2485.814947196128,61.1455791860169,45.72389992910881,28848.529352406335,456.7505953461337,1.0,8.569523174391463,1999-04-06 01:57:25.642524,AC001,HYD001
80.5420969561571,13.032666097170432,0.12834731952249154,3028.843064121379,86.57475662072929,54.81387333703706,44182.19539476555,482.8136732709577,0.0,147.34664293523053,1998-09-28 23:57:25.642524,AC003,ENG002
111.50599936103127,11.701067019244034,0.35733081410735046,2609.69141935519,65.3460570350242,50.243623684802394,31901.208613573162,411.3546327418915,1.0,1.3171057019006298,1999-04-24 04:57:25.642524,AC001,ENG001
87.14381556486443,12.698483828727127,0.04628091086013574,3108.7437820892455,79.84679905791224,54.549675110410725,28841.744702777418,517.674947971936,0.0,150.3762751865321,1998-05-27 15:57:25.642524,AC003,ENG001
125.45300716950015,10.664110092097248,0.477302728590081,2906.337549849696,55.556168247152186,50.11821087078449,43440.5410263787,508.21872670749957,1.0,29.276425475158383,1999-02-13 07:57:25.642524,AC002,ENG002
79.24329182834923,15.84258278096102,0.08746695377975529,2983.963883757127,81.45163588264262,54.170229134587515,27837.01285586121,584.3391099964796,0.0,128.04539462557926,1998-12-06 10:57:25.642524,AC002,HYD001
126.5815166850362,11.03947283145469,0.23255784703875187,2763.239746760243,57.88927687511805,50.132131502120934,33162.670277055826,454.8703402465482,1.0,19.20640213404468,1999-03-10 11:57:25.642524,AC002,HYD001
83.5156495094625,13.966122705870372,0.10041348715736587,3340.5115361444705,79.0659749781427,57.424157942020216,28173.768198608297,443.29795055253436,0.0,110.74151575301822,1998-03-20 05:57:25.642524,AC001,HYD001
85.1385858817211,15.486273915216959,0.10205252941890922,3490.797328833325,78.66888952082566,44.4286200316936,32763.565233626134,528.4080955199232,0.0,138.8125766163459,1998-06-26 10:57:25.642524,AC002,ENG002
87.53882722518487,14.56173694014073,0.0631809992544114,2903.1749669740975,86.61614929532006,47.033446654475654,42136.17807099956,456.47406007201425,0.0,142.8225006631337,1998-09-15 13:57:25.642524,AC001,ENG002
71.11905960592382,16.008498675343446,0.13816377584951345,3312.6248833241316,78.34767064846909,46.53357300806139,26451.743142178224,403.27694391546225,0.0,181.52113796382378,1998-09-29 01:57:25.642524,AC002,HYD001
114.55207574684358,12.762066368995905,0.004484382077674616,2651.762892376477,59.48522210598603,51.34662812522622,36065.31810872944,493.0520920509415,1.0,27.8592864288096,1999-02-16 20:57:25.642524,AC001,HYD001
91.66606404531747,14.907700756533288,0.21234046434089238,2678.1127445848033,81.08002804534215,46.15318186227808,30400.223560310922,478.48669709844756,0.0,112.82767819152086,1998-07-23 21:57:25.642524,AC001,HYD001
90.33524255494365,15.759924297178113,0.06473708263270031,2704.710996180967,91.01453732975806,68.94519843012574,42468.13115390694,453.9278189658787,0.0,137.92576006423343,1998-10-25 17:57:25.642524,AC002,ENG001
78.34848583245076,12.731649664337088,0.08494480669063681,3095.028009470961,84.86880913945227,47.152819776734404,37737.11909874031,544.5621150004309,0.0,123.44905258904132,1998-03-17 07:57:25.642524,AC003,HYD001
84.59196434618816,15.93822426991704,0.15882574949761008,2753.9475699957165,94.46210304541461,40.38863215160559,26290.228744087814,458.5326293716431,0.0,100.07349140529318,1998-08-19 09:57:25.642524,AC003,ENG001
92.14313012907843,13.755846144541252,0.14302228714052498,2885.3682551663337,82.30764799915178,54.52514122875257,34697.81625709906,461.76444783773394,0.0,195.53757900949572,1998-12-08 02:57:25.642524,AC001,HYD001
86.47926432489422,16.048999852228548,0.16800652662096915,3179.232397687656,79.88599596225215,47.68566718710499,38288.74396966947,461.20980602703617,0.0,111.74594843627322,1998-10-23 23:57:25.642524,AC001,HYD001
87.34856534265977,14.651071301917339,0.07162424972170604,3504.2759935425506,77.37485544530195,42.98721211589964,32878.07062631805,485.19073607581015,0.0,109.91552885366838,1998-03-08 07:57:25.642524,AC002,ENG002
142.70726314597454,13.311122941862731,0.28751446051273905,2637.3713425293295,45.50494307190364,37.003197118024204,35534.562591064954,452.1382433908564,1.0,27.292430810270087,1999-02-18 06:57:25.642524,AC001,ENG002
75.26772644283383,11.796047443525197,0.07205481111510037,2974.38239813625,79.09958015491395,51.36194957782512,34905.80323080596,571.1914228656403,0.0,171.01310826609262,1998-05-08 21:57:25.642524,AC003,ENG002
117.15196020543053,13.507271591673437,0.4123501266052555,3170.295385513654,53.94783914221731,33.944729754347286,34094.98664771678,445.86739699939886,1.0,11.370456818939644,1999-03-30 01:57:25.642524,AC003,HYD001
78.98481646722786,15.117468820103955,0.08728351693947266,3079.650428455455,82.62743200982307,42.424432561863036,36447.986888214,425.0965772237918,0.0,149.22506877741006,1998-03-08 11:57:25.642524,AC001,HYD001
77.69375871471684,12.165962765995488,0.08388805647434074,2573.955882069274,89.788676053792,33.6797210309859,35134.05820388304,432.12224702793947,0.0,128.0561725700718,1998-09-23 15:57:25.642524,AC003,ENG001
90.17743400173345,15.931951171405176,0.14776825556636958,2749.2113283929357,85.5166813092861,51.17469677888394,37984.83369212979,489.30418656717126,0.0,106.02045129843259,1998-07-29 05:57:25.642524,AC001,ENG002
70.88169284060432,16.698951719516142,0.05980288259815219,2793.8280347421387,73.700578294514,36.81577051461293,27022.22155616314,498.96140278904727,0.0,185.5536133527449,1998-05-19 04:57:25.642524,AC003,HYD001
111.43336862665248,10.813926340711031,0.14383645407409992,3470.5204999506964,79.20556427223708,41.86638674248009,36065.50824826252,550.5776252230488,0.0,116.81648299495076,1998-06-10 20:57:25.642524,AC001,HYD001
88.39232249477605,14.038368924844914,0.16159923864685274,2947.631566040348,85.28686557343018,57.82915927791829,41244.77659385439,441.53711132476406,0.0,189.77416404876908,1998-08-08 23:57:25.642524,AC001,ENG001
120.07266387979226,9.139735444194006,0.2213114298202999,2628.685439133797,74.19103990477092,38.55413995938232,38777.27257553444,423.90814994114845,1.0,28.59286428809603,1999-02-15 00:57:25.642524,AC003,HYD001
95.64150691704764,14.883934208757303,0.16706696459688686,3221.502208029487,98.11065450943158,46.539208895402176,34508.57756371575,469.2306481741607,0.0,108.8252234122548,1998-09-30 21:57:25.642524,AC003,HYD001
116.34082427639642,9.842051744210321,0.36820013342421615,3248.8145078429966,60.27369146726605,45.7718867802737,41605.603758450896,528.3281239597378,1.0,31.210403467822605,1999-02-08 11:57:25.642524,AC002,HYD001
98.91138753261897,12.142984183385265,0.1092218515187233,3189.0127192260893,76.13415417942664,46.978374654100904,44599.72332166188,417.81743773838673,0.0,131.24300001764922,1998-07-11 04:57:25.642524,AC003,ENG002
101.24317611985094,10.110023183929828,0.2863990469920521,2596.900704385312,70.34488861163256,37.43852442252415,34950.62816183936,479.0558048340013,1.0,34.361453817939314,1999-01-31 14:57:25.642524,AC002,ENG001
95.95395086121195,15.925579291478323,0.11956464238181677,2913.787048736727,79.7996492211377,53.179272731527824,26983.44515785565,482.0855030805913,0.0,114.40408242531386,1998-07-11 11:57:25.642524,AC002,ENG001
122.25422081412214,11.185346616216178,0.2756370278544052,2041.9131362142737,48.90761790216834,43.02229532992706,35610.22706134556,428.8107691449345,1.0,5.735245081693897,1999-04-13 03:57:25.642524,AC001,HYD001
80.75118695568494,16.91826513615904,0.1375632952425241,3338.198831397988,90.23478154811724,53.83129521954798,33024.67814331564,449.41087101489524,0.0,153.13278553054184,1998-06-20 21:57:25.642524,AC001,ENG001
65.01697369709393,13.251625049912434,0.1673585879280417,3233.483191818877,78.15655378302948,48.28827110358399,26507.999613498916,504.73854647882195,0.0,130.91215001101915,1998-06-22 20:57:25.642524,AC002,ENG002
82.75854020874633,13.89985103781117,0.07127572522836298,3359.2163017154467,96.8933170731367,53.250077143537546,37712.594870356545,461.8412937617955,0.0,161.98859782071378,1998-04-25 08:57:25.642524,AC001,ENG001
152.4954734587528,11.194842580237227,0.11331424841519001,2492.5154454664635,70.99376324940198,42.18959528973154,34679.71360445436,478.9236362559889,1.0,33.89463154384795,1999-02-01 18:57:25.642524,AC001,ENG001
86.74025813026373,14.853079534024712,0.06712297129707087,3273.56675905032,56.01326323929488,57.69565051645468,33362.598150470614,472.1212197297064,0.0,135.40932066872764,1998-11-15 01:57:25.642524,AC001,HYD001
101.6583782510793,14.730046650931893,0.11716194436518357,3061.6207806060856,87.59202777645704,54.37820084325075,19543.51315471915,548.8475578328544,0.0,194.1283132424865,1998-03-11 07:57:25.642524,AC002,HYD001
87.09061423077645,15.525086164320482,0.10985870059427844,2954.2906170733268,78.69872271057828,50.53978985963643,27953.162439823,545.2915024645399,0.0,190.1595751310133,1998-04-30 15:57:25.642524,AC002,ENG002
137.13082071918845,14.267862177882142,0.2939750076606079,2574.227334663538,44.70191998897459,43.25926225694903,39686.52136797854,471.4544630184482,1.0,30.210070023341114,1999-02-10 23:57:25.642524,AC001,ENG001
82.69181602206459,16.631521921811853,0.19669032155921737,3282.92079691992,100.0,57.482988801761174,26205.583006377652,522.5814957724128,0.0,138.62582248782076,1998-06-29 13:57:25.642524,AC002,HYD001
106.70661123523006,11.534871404092831,0.271363544242877,3148.320463128079,63.062169800915285,46.892424444221824,36626.37359815223,405.48942118920183,1.0,4.101367122374121,1999-04-17 05:57:25.642524,AC002,ENG001
71.87223927250987,17.097271982866765,0.10107664586740465,2422.546920516555,80.10495180580132,60.22300875406519,36754.16242967975,522.8694193239007,0.0,156.66460660652874,1998-11-21 11:57:25.642524,AC003,ENG002
69.85589759433257,13.136096898113076,0.10787632324879765,2563.6436919143002,79.81261573702427,53.53513546713986,39668.89768322278,552.9009113930017,0.0,197.87746307948333,1998-07-04 16:57:25.642524,AC002,ENG002
80.15266075990147,17.194161203739597,0.0,3319.2455758620263,73.03310708540666,41.33513346888747,31018.873408807915,570.2360919786506,0.0,172.17898707487478,1998-10-14 15:57:25.642524,AC002,ENG002
77.17191403346047,15.159535830954729,0.08015604282921648,2311.1763403643936,69.7502397788726,66.43444439685797,29549.34942335154,489.283929821076,0.0,118.56496389676217,1998-04-09 03:57:25.642524,AC002,ENG002
77.05437259450672,15.819305414780814,0.13574189323857372,2977.826843250899,89.03007613188483,57.66320524326676,39145.08326225876,500.32368385560324,0.0,185.38725875641478,1998-08-02 14:57:25.642524,AC003,ENG002
90.18218040175682,16.627405330342537,0.09182912184764427,3076.027614142446,88.00141849082324,43.05382068595105,37485.3315454698,509.13250099510265,0.0,140.3027624076234,1998-07-05 10:57:25.642524,AC002,ENG002
74.65285683019368,10.108982732709425,0.1396855442970418,3488.936584271346,64.96295982641061,67.39367136490219,38936.54264261867,477.7473433799633,0.0,159.21933357282444,1998-07-06 19:57:25.642524,AC003,HYD001
119.51151845258231,11.12521391918171,0.15168798365696876,2602.5774943317024,44.3854388118246,44.96570439483353,29754.85900691031,555.9964233871374,1.0,30.360120040013335,1999-02-10 14:57:25.642524,AC002,HYD001
98.42505695062472,12.155733337537661,0.06716548511317039,3048.201428182516,87.2699002476869,46.405280080693736,33129.042333285186,530.7897870705149,0.0,148.1643248407332,1998-04-16 07:57:25.642524,AC003,ENG002
66.16265085054356,16.263973931368774,0.05736375461478873,3007.6056138466847,85.74118811324828,46.311738729302945,28926.2700539139,529.2096795712824,0.0,186.7476566397718,1998-12-10 11:57:25.642524,AC003,ENG002
115.2239100677648,11.443343240128735,0.30090753624279526,2672.43559274829,61.98257995888047,50.022049880169554,39922.529546779064,478.30369410357866,1.0,23.741247082360786,1999-02-27 03:57:25.642524,AC001,ENG001
68.64576273063399,17.00353460747324,0.006254572694429611,3187.236566544914,87.46892146162156,53.10062134914988,37467.53929424194,468.77597658651666,0.0,183.99798167592266,1998-05-30 00:57:25.642524,AC003,ENG002
117.03033143676808,11.448038725750639,0.25476310466171753,2596.017043471173,57.06233889333089,47.46900298362514,35143.1919621904,483.24513324472565,1.0,15.755251750583525,1999-03-19 02:57:25.642524,AC002,HYD001
71.6604154427963,18.23668020275469,0.1652743922188311,3002.877880424693,78.80707283850765,52.53006653520572,38340.820250302844,481.7210134340066,0.0,150.7054257959125,1998-04-15 12:57:25.642524,AC003,ENG001
81.63958489319104,14.796946980711011,0.11023224709552183,3682.2297348969537,63.64001011408965,43.529005792602966,40768.94486864458,504.879483068417,0.0,149.01589494637105,1998-10-16 03:57:25.642524,AC002,ENG002
73.34339665033208,14.001064391529779,0.059234779149511446,3487.043191211496,92.4824488737691,51.52165914918294,40518.370152252595,557.758401621817,0.0,179.93608972172632,1998-08-14 13:57:25.642524,AC001,HYD001
88.2221056844853,13.194646460319166,0.047926426239311294,2957.596838014203,72.77184869490443,54.32235415801155,35576.59323453811,422.39926661641664,0.0,159.72367552792014,1998-11-06 01:57:25.642524,AC002,HYD001
75.31250308188172,10.063347996937651,0.10052964105561407,3663.4210125735467,62.07910251731728,43.505658060372106,38910.096157182335,494.40545531923533,0.0,130.94856685116412,1998-07-15 21:57:25.642524,AC003,ENG002
83.93787227273509,12.6508728503578,0.09017466649018313,2697.8700876694625,89.27199612386505,60.80813715792799,37368.42014345606,479.2244385124457,0.0,133.71547771732813,1998-07-22 13:57:25.642524,AC003,HYD001
84.17758556837549,13.545353637024567,0.14714165504051144,2403.391286658617,92.35024475503349,45.29022141978538,40148.51463530204,344.2621601779819,0.0,111.24141985711064,1998-07-10 02:57:25.642524,AC002,ENG001
132.2805271326457,10.11602183037425,0.15982046099726255,2425.812596798036,67.49034758565898,41.65597190389875,36101.89387692104,501.3041802616094,1.0,16.638879626542177,1999-03-16 21:57:25.642524,AC003,ENG001
123.86076185441158,11.715098269937048,0.36465990236390405,2656.086198653676,63.91849615697108,45.16300807740522,35258.245004088756,510.3463117997254,1.0,37.162387462487494,1999-01-24 14:57:25.642524,AC001,HYD001
127.09744339403731,13.407250138852842,0.1603030810428288,2861.5573377862193,55.99957464789685,30.34249265132475,34187.60243731276,549.7487158318991,1.0,42.69756585528509,1999-01-10 18:57:25.642524,AC001,ENG001
148.65401228149577,10.69662865311755,0.507068954800962,2739.983603288889,55.03400673615314,48.69616590437378,31419.811205147776,510.07507653391457,1.0,34.29476492164055,1999-01-31 18:57:25.642524,AC001,ENG002
128.51261759721365,10.975311874814984,0.2665081329170943,3079.1089535165916,67.95810382401312,41.99517828985459,33422.95954094259,512.838434232819,1.0,12.687562520840281,1999-03-26 18:57:25.642524,AC001,ENG001
86.00699268189148,16.448247599899087,0.15434738798339012,2914.0084027693406,93.02145386468408,63.193013775249916,38141.87225895415,405.68903831406084,0.0,182.29092110355492,1998-04-19 20:57:25.642524,AC002,ENG001
83.54216222707608,16.369933216026453,0.14328941025562875,3426.909594204607,64.06373279734672,51.7074596206033,33017.398987841385,487.26018224888674,0.0,149.0976367221719,1998-07-16 06:57:25.642524,AC001,ENG001
94.24794575965046,14.968723528148779,0.10810812240117484,2841.7026273203724,90.04672150302493,45.42680475213657,31165.628522725638,459.334942391592,0.0,149.01120393157225,1998-08-11 15:57:25.642524,AC003,HYD001
124.5790950908785,11.991636510270215,0.2634179994864856,2780.5864504897295,56.75242632686735,33.18816763898964,42852.33708998306,519.5041241026169,1.0,13.504501500500162,1999-03-24 17:57:25.642524,AC001,HYD001
143.83994441877383,12.520052322420714,0.021021011034806317,2511.8008721440224,58.02256601463923,47.45229218077902,30018.64898097674,521.3991110791912,1.0,36.24541513837946,1999-01-26 21:57:25.642524,AC002,HYD001
142.42454466140154,15.443238488671073,0.27763755086946257,2339.722773014289,62.17880392105387,34.232540935818164,25864.253246070726,449.26428268324076,1.0,41.01367122374125,1999-01-14 23:57:25.642524,AC001,HYD001
124.84072173178846,12.553702547240615,0.3506915995173963,2842.7794923119154,48.32139780854022,30.806656000293877,40641.932309254924,471.25863180896397,1.0,46.148716238746246,1999-01-02 03:57:25.642524,AC002,ENG002
84.55403406208295,13.944247238961998,0.16685062308086412,3795.756147624962,70.90471487830595,44.23117576525177,30013.659367827546,518.0842355892586,0.0,174.23145746176394,1998-04-07 16:57:25.642524,AC001,ENG001
87.7286470169689,15.628177640954165,0.02649863765250246,3085.409874383011,75.34765776882806,48.107533654642424,37623.108584411915,496.593270281912,0.0,118.12784441428062,1998-10-01 23:57:25.642524,AC002,ENG002
96.89161941000152,17.978491717639223,0.1320417464464302,3226.4986483234698,68.620105636352,57.98743348260687,39453.471574825904,519.4915583309116,0.0,111.90346570207686,1998-09-27 03:57:25.642524,AC001,HYD001
132.2472366603915,13.890711155977641,0.07631507103486922,2814.8698314352896,55.15440222735229,44.579343248423115,36861.71281876641,434.6666483394164,1.0,31.77725908636212,1999-02-07 01:57:25.642524,AC003,ENG001
77.61109239994047,17.281654139707623,0.1419766651379908,3300.553118295712,78.19294914603253,53.129039247541904,36520.539900804986,578.8490032840186,0.0,129.94193817218215,1998-12-16 23:57:25.642524,AC003,ENG001
84.93661164384697,14.378954579751005,0.16390201508569352,2935.397010268022,77.69873490726906,58.87094860440325,34602.8399123197,380.7476897825191,0.0,116.88855812703983,1998-06-05 01:57:25.642524,AC003,ENG002
82.56651529562639,13.115213256365633,0.1883158166447448,3179.658087854315,77.07238280596617,55.60543312168669,30623.893980558005,490.1524962108881,0.0,147.65241932737337,1998-05-23 10:57:25.642524,AC002,ENG001
131.04053949628437,12.409529181885384,0.0034026838887716367,2323.5348291052574,63.800393155694884,46.44760071727166,35340.37930228459,455.8841516213693,1.0,35.82860953651217,1999-01-27 22:57:25.642524,AC002,ENG002
124.65170401856682,10.701100681692909,-0.004497557553304923,2799.274033242647,53.314723343750885,38.545938800532504,35206.93413893661,466.8093460030778,1.0,14.60486828942981,1999-03-21 23:57:25.642524,AC002,ENG002
80.88248307728679,14.930952884969141,0.059391790221342174,2783.2615943720707,83.73143640569774,39.50962283623842,34869.09988222619,511.3646241486159,0.0,144.9094716744145,1998-06-12 08:57:25.642524,AC002,ENG001
81.0943392329821,17.37825152470906,0.1062188672265258,2386.343011083325,96.37535623438902,57.2557975002509,34611.64550330575,554.5328933784396,0.0,166.4273147117384,1998-10-23 03:57:25.642524,AC001,ENG001
82.85221314087812,16.618257473246477,0.08446017898621724,2614.1702160552263,76.28450509523854,38.306260215294344,35232.919052000856,538.6354381315948,0.0,194.7482852499054,1998-12-12 19:57:25.642524,AC003,ENG002
104.41510796744781,11.66797001500463,0.0952218266089677,2621.550925337537,96.92467432905437,65.20620467907422,39307.16618272167,515.7752469873546,0.0,149.40205769117048,1998-08-20 15:57:25.642524,AC001,HYD001
93.12839216106875,14.915083396616662,0.12512400580483635,3172.852889030098,70.64288964925977,46.008968718746836,38753.6561230733,592.2000964480947,0.0,146.1973842719043,1998-04-22 15:57:25.642524,AC001,ENG001
129.73743109952179,11.176827606879932,0.4737382431813694,2716.173352210026,54.93334144325093,43.40299369766553,38052.902126423156,471.01952657957537,1.0,21.507169056352115,1999-03-04 17:57:25.642524,AC001,HYD001
87.45308051231824,17.096440634680647,0.0918669887060833,3229.239011439504,77.67915877847571,48.534679977202856,28669.255015059185,404.288426704907,0.0,131.5575348701434,1998-08-22 13:57:25.642524,AC002,ENG002
137.83216016557293,11.368093167047597,0.19858235122560866,3072.7751822227287,52.49424765889822,45.67831905032207,36305.4874692198,437.4800361392379,1.0,39.3297765921974,1999-01-19 04:57:25.642524,AC001,ENG002
84.9845352589284,15.486503229508665,0.09578168132164079,3091.8282686777357,84.01159730354237,54.023253558696965,30156.168547944784,571.9052867761019,0.0,111.2143930099063,1998-04-07 17:57:25.642524,AC001,ENG001
69.25369562372305,13.988456328364991,0.058466304448438755,3180.516897426127,93.01036230095795,53.20746307095592,32154.69544684685,510.7726452247645,0.0,123.85948184351504,1998-06-12 12:57:25.642524,AC001,ENG002
80.31227086061396,13.560609430061175,0.09482109763656138,3315.084127299739,75.42172602518907,42.44219631991859,33472.83174798807,513.3716521000379,0.0,132.47932662796916,1998-08-23 11:57:25.642524,AC002,ENG001
125.44328540319347,11.845495132766057,0.24295740420260492,2931.8532540339565,63.65780408323298,42.39746021713473,37474.45978914577,436.2899860117649,1.0,46.39879959986662,1999-01-01 12:57:25.642524,AC001,HYD001
89.05880583237304,16.708813966974475,0.17486958603593095,3214.5695285671095,84.72535431509607,46.49301456405403,35685.02197847544,564.0445441220401,0.0,141.0347782520925,1998-08-29 12:57:25.642524,AC002,ENG001
111.28730728673607,13.294046299098325,0.32109505661942916,2458.668328896424,45.300569685396816,42.43257513731318,40640.22430497434,449.6890348317705,1.0,34.12804268089363,1999-02-01 04:57:25.642524,AC003,HYD001
79.56574428738962,16.66659626897555,0.05787620386168669,3077.3297220042705,80.9976630933816,46.13525720087573,29408.581839401755,519.7152820638097,0.0,176.29667845646816,1998-11-10 14:57:25.642524,AC001,ENG001
96.53037848063283,15.057911870400366,0.18140596880016352,2803.373501998921,82.10333698522234,31.46605837256457,30634.69585762445,559.2350591015155,0.0,142.32758571100965,1998-07-24 10:57:25.642524,AC003,ENG002
77.60555878944302,12.883746332688181,0.0,2862.793405882338,75.57843376783056,39.042924378786495,33314.923113647434,493.6457588302828,0.0,163.40442585931004,1998-09-18 11:57:25.642524,AC001,ENG002
92.23408730974357,15.351915504091464,0.15168667961254123,2938.836053296611,83.39151514149192,47.36874001314934,40516.373047888585,552.5457389183846,0.0,118.35508525105635,1998-07-26 11:57:25.642524,AC001,ENG001
86.77855133093625,17.05494001158504,0.07998182670375506,3045.1934466758557,93.0452694960471,53.051740086430996,34023.05393849647,518.4420851947211,0.0,116.64856175414621,1998-08-23 21:57:25.642524,AC001,HYD001
114.18874059296255,13.38255082153104,0.13606767046385343,2962.8803740103544,54.85363158434292,45.85305616000873,32045.977852178203,525.7271479094323,1.0,14.171390463487825,1999-03-23 01:57:25.642524,AC003,ENG002
73.85447889866543,16.18174075328932,0.07358651532163228,3466.3971167681184,76.62321851275598,54.00740562293639,32032.36143785288,446.1692395206357,0.0,142.32843763317973,1998-04-26 20:57:25.642524,AC002,ENG001
115.44764643298325,12.972853509001279,0.11421481856540863,2930.4216587862197,97.88445438659424,57.322620961260775,40706.49063749869,518.2875141251841,0.0,101.85160676211434,1998-11-24 00:57:25.642524,AC001,ENG001
84.49965709291858,17.188133384109182,0.029402476159698862,2805.8310498698693,81.96545298196487,51.346532817228734,32459.96719531255,447.91644780574586,0.0,180.87119726178219,1998-07-14 22:57:25.642524,AC003,ENG002
79.38496550158887,12.822296699995347,0.13546852413535612,3366.148420175319,85.40268528964317,46.865828635610285,34210.0568133358,528.8163961701694,0.0,123.88226976631974,1998-03-28 02:57:25.642524,AC003,ENG002
100.20034647997747,13.37842424262497,0.09218992083768913,3559.412751808935,72.16381590151002,49.841896718575335,39000.726751145696,533.9992154816231,0.0,131.07889338658111,1998-11-03 06:57:25.642524,AC001,ENG001
105.90914284765562,10.374646813185514,0.353738422700606,2565.247513178631,48.50908091269199,51.47553639750488,28574.62522081232,428.62729831537285,1.0,30.310103367789264,1999-02-10 17:57:25.642524,AC003,ENG002
